OBJECTID,Early_Yr,Late_Yr,GNIS_ID,GNIS_Name,Shape__Length
3339,1999,2007,,,261.038312395615
3340,1999,2007,,,359.476932561416
3341,1999,2007,,,264.264217415023
3342,1999,2007,,,802.664284792796
3343,1999,2007,,,199.606922939809
3344,1999,2007,,,1978.03771147281
3345,1999,2007,,,1631.30377030697
3346,1999,2007,,,2543.09238054052
3347,1956,2007,00251974,Eel River,8992.98725433696
3348,1999,2007,01654949,Sacramento River,1552.54474467885
3349,1999,2007,,,10944.4960391927
3350,1956,2007,00251974,Eel River,11267.6553898342
3351,1956,2007,00267200,Russian River,1946.35888242016
3352,1916,2006,00256059,Malibu Creek,187.253839558167
3353,1935,2005,00273633,Sespe Creek,6573.63020779957
3354,1935,2005,,,407.923657910762
3355,1935,2007,,,2119.35146453517
3356,1946,2005,00241041,Coyote Creek,28.6458014333958
3357,1956,2004,00234882,Sonoma Creek,11375.5391541397
3358,1956,2005,,,259.593439102403
3359,1956,2007,00251974,Eel River,2679.03164101709
3360,1959,2004,00230640,Pieta Creek,5121.77909674013
3361,1961,2004,00228592,Middle Fork Cottaneva Creek,16.5987572138892
3362,1961,2004,00229655,North Fork Cottaneva Creek,107.93247086829
3363,1967,2005,00239744,Brush Creek,424.634318154423
3364,1981,2004,00253912,Soquel Creek,51.0358458665605
3365,1982,2004,00228604,Middle Fork Ten Mile River,6347.30981862495
3366,1983,2007,00225456,Hollow Tree Creek,2770.87055704211
3367,1985,2005,00255305,"Sequit, Arroyo",963.546973333832
3368,1986,2004,00228238,Mattole River,1566.99819724932
3369,1986,2006,00235062,South Fork Usal Creek,180.200519103653
3370,1990,2004,00237879,Willow Creek,860.122270328611
3371,1993,2004,00228118,Mark West Creek,1688.22579330402
3372,1993,2004,00232563,Santa Rosa Creek,189.30694460418
3373,1994,2004,00254571,Aptos Creek,3180.69519556591
3374,1994,2004,,,54.8201240741793
3375,1994,2004,238770,"Seco, Arroyo",348.110340009968
3376,1994,2005,00224576,Green Valley Creek,123.05941673743
3377,1994,2005,00232403,San Gregorio Creek,3988.03815704807
3378,1994,2005,00234452,Pescadero Creek,646.623591622653
3379,1995,2003,00218098,Alder Creek,634.756812210194
3380,1995,2004,00228686,Mill Creek,805.572317833297
3381,1995,2004,00230373,Parlin Creek,1527.12755580739
3382,1996,2004,00222756,Dutch Bill Creek,128.276988570044
3383,1996,2004,00232916,Sheephouse Creek,76.4790450466143
3384,1996,2004,00237225,Ward Creek,1514.76964584812
3385,1997,2006,00246003,Mission Creek,502.470228314712
3386,1998,1998,00267506,South Fork Smith River,5529.6760408217
3387,1998,2004,00217920,Mad River,4926.41639103151
3388,1999,2005,00249525,Sisquoc River,3356.63211043581
3389,2001,2001,00264060,New River,6478.12689702115
3390,2001,2005,00233727,Cottonwood Creek,26629.0743042114
3391,2001,2005,,,1791.06898986587
3392,2001,2005,,,1200.17613123625
3393,2001,2005,,,791.608291515439
3394,2001,2005,,,711.212660258092
3395,2001,2007,00249724,South Fork Trinity River,3594.6343731473
3396,2001,2007,00265769,Salt Creek,3125.90729269925
3397,2003,2004,00273405,Salinas River,8410.04027278388
3398,2003,2004,,,565.630989646731
3399,2003,2004,,,762.469044173113
3400,2003,2004,,,315.137497970489
3401,2003,2004,,,1260.24269272801
3402,2003,2004,,,783.776985071263
3403,2003,2004,,,101.546475815942
3404,2003,2004,,,290.569363371352
3405,2003,2004,,,320.777758388291
3406,2003,2004,,,253.837710842258
3407,2003,2004,,,531.971327667001
3408,2003,2004,,,358.079616516612
3409,2003,2004,,,108.879117011158
3410,2003,2004,,,706.806846854653
3411,2003,2004,,,2054.63560056341
3412,2003,2004,,,602.548442901817
3413,2003,2004,,,212.950612187338
3414,2003,2004,,,1025.81182088246
3415,2003,2004,,,112.470165421068
3416,2003,2004,,,120.790700401927
3417,2003,2004,,,20.4372045545332
3418,2003,2004,,,130.31178938812
3419,2003,2004,,,120.557093416077
3420,2003,2004,,,199.300600328601
3421,2003,2004,,,197.832130174253
3422,2003,2004,,,471.766062296171
3423,2003,2004,,,319.979802822733
3424,2003,2004,,,138.308418367716
3425,2003,2004,,,56.0232893837067
3426,2003,2004,,,446.125021970234
3427,2003,2004,,,325.419903533376
3428,2003,2004,,,351.307677338103
3429,2003,2004,,,159.282905164164
3430,2003,2004,,,435.861460969448
3431,2003,2005,00231742,Rock Slough,3539.30103261432
3432,2003,2005,00273488,San Joaquin River,4965.51943338716
3433,2003,2005,,,2449.13003486017
3434,2003,2005,,,2.93932078864062
3435,2003,2005,,,120.307384269241
3436,2003,2005,,,2817.91571920259
3437,2004,2010,00218873,Bear River,4685.33550435577
3438,2004,2004,00226868,Larabee Creek,657.503546242241
3439,2004,2004,00228058,Maple Creek,1096.98574565119
3440,2004,2004,00265348,Redwood Creek,351.624737627804
3441,2004,2005,00255115,North Fork Elk River,1043.29507924383
3442,2004,2007,01654949,Sacramento River,2573.17092378314
3443,2005,2005,00267500,South Fork Salmon River,1324.18337283849
3444,1956,2007,00251974,Eel River,3533.41361618617
3445,1956,2007,00267200,Russian River,8742.02219525782
3446,1959,2004,00234972,South Fork Big River,1721.16511512789
3447,1998,2007,00249724,South Fork Trinity River,10390.6372580555
3448,1956,2007,00251974,Eel River,6659.56993198614
3449,1956,2007,00253918,South Fork Eel River,4186.78923600671
3450,1956,2007,,,255.357198436317
3451,1959,2004,00234972,South Fork Big River,5.164315174359
3452,1967,2004,00224039,Garcia River,1805.98029333447
3453,1998,2007,00249724,South Fork Trinity River,12456.2996446948
3454,1956,2007,00251974,Eel River,5826.71683064801
3455,1956,2007,,,506.31762581575
3456,1956,2007,00251974,Eel River,6951.85665935082
3457,1956,2007,,,477.145024506871
3458,1956,2007,,,461.252721740668
3459,1998,2007,00249724,South Fork Trinity River,14952.125642467
3460,1956,2007,00251974,Eel River,7190.14374878614
3461,1992,2007,,,220.663947067068
3462,1998,2007,00249724,South Fork Trinity River,3118.74639629579
3463,1998,2007,,,293.016993099317
3464,1956,2007,00267200,Russian River,1341.4051316206
3465,1992,2007,01654949,Sacramento River,39492.2488177892
3466,1992,2007,,,15198.3599904599
3467,1992,2007,01654949,Sacramento River,46017.139459482
3468,1956,2007,00251974,Eel River,13756.8520151786
3469,1992,2007,00226418,Kanaka Cutoff,19691.6314045121
3470,1916,2006,00256059,Malibu Creek,227.781311267641
3471,1920,2005,00249134,Santa Ynez River,11159.1225213188
3472,1920,2005,,,731.893945529043
3473,1920,2005,,,233.081431592349
3474,1920,2005,,,260.950627557667
3475,1920,2005,,,75.4935526932073
3476,1920,2005,,,887.482701921775
3477,1920,2005,,,39.9656822278699
3478,1920,2005,,,1408.19429296921
3479,1920,2005,,,18.5173712371608
3480,1920,2005,,,145.384799740091
3481,1920,2005,,,375.159347145073
3482,1920,2005,,,370.801249235162
3483,1920,2005,,,533.575816443675
3484,1920,2005,,,12.5564075397629
3485,1920,2005,,,669.075517468433
3486,1920,2005,,,872.410806424312
3487,1935,2007,,,4.58697265238895
3488,1956,2005,00263526,Middle Fork Eel River,17297.2053000222
3489,1956,2005,,,220.009100780215
3490,1956,2005,,,33.9277177845438
3491,1956,2005,,,224.634555648134
3492,1959,2004,00230640,Pieta Creek,141.360312961847
3493,1961,2004,00234534,Rancheria Creek,0.424365371883908
3494,1965,2007,00268665,Van Duzen River,5512.75176539624
3495,1966,2007,00267200,Russian River,832.306829417922
3496,1967,2005,00239744,Brush Creek,633.764255284696
3497,1968,2004,00254619,Big Sulphur Creek,4204.62870049003
3498,1985,2005,00255305,"Sequit, Arroyo",772.893460184505
3499,1986,2004,00227313,Little North Fork Gualala River,80.1355057659764
3500,1986,2004,00228238,Mattole River,4217.38463329462
3501,1986,2006,00235062,South Fork Usal Creek,241.180690063872
3502,1986,2006,00236939,Usal Creek,211.912411890169
3503,1988,2007,00224932,Hare Creek,3897.27857154165
3504,1990,2004,00237879,Willow Creek,72.4968688896857
3505,1992,2004,00237537,West Waddell Creek,1156.56843491397
3506,1993,2004,00222859,East Branch North Fork Big River,3.22980555944357
3507,1993,2004,00228118,Mark West Creek,748.529283558164
3508,1994,2004,00222333,Dewarren Creek,34.6073651030228
3509,1994,2004,00228167,Martin Creek,41.0562264562957
3510,1994,2004,00254571,Aptos Creek,123.032108559209
3511,1994,2004,,,1.19173897738991
3512,1994,2004,238770,"Seco, Arroyo",785.29117654303
3513,1994,2005,00224576,Green Valley Creek,20.9992825063876
3514,1994,2005,00232403,San Gregorio Creek,1659.47583417335
3515,1995,2004,00217957,Ackerman Creek,61.0203197055773
3516,1995,2004,00220029,Buckeye Creek,861.139195850093
3517,1995,2004,00237594,Wheatfield Fork Gualala River,2981.86021101353
3518,1995,2004,,,248.212912700066
3519,1996,2004,00222756,Dutch Bill Creek,142.782667544495
3520,1996,2004,00237225,Ward Creek,211.934193290651
3521,1997,2006,00246003,Mission Creek,930.324389387454
3522,1998,1998,00267506,South Fork Smith River,7920.27039546231
3523,1998,2004,00217920,Mad River,513.843089382722
3524,1998,2004,00255113,North Fork Eel River,4665.88663591031
3525,1999,2005,00249525,Sisquoc River,75.8759550603681
3526,2003,2004,00273405,Salinas River,114559.145089985
3527,2003,2004,,,275.45203310428
3528,2003,2004,,,304.196874532812
3529,2003,2004,,,346.327880398051
3530,2003,2004,,,197.011777616759
3531,2003,2004,,,68.1318898358943
3532,2003,2004,,,173.006600269702
3533,2003,2004,,,45.1802684670892
3534,2003,2004,,,107.838718853876
3535,2003,2004,,,84.4009159963936
3536,2003,2004,,,363.348138203138
3537,2003,2004,,,261.054157257899
3538,2003,2004,,,90.9839294008499
3539,2003,2004,,,200.646567085953
3540,2003,2004,,,627.049304734757
3541,2003,2004,,,206.106592278035
3542,2003,2004,,,172.047407678587
3543,2003,2004,,,517.784202653381
3544,2003,2004,,,116.6145044944
3545,2003,2004,,,185.289754093357
3546,2003,2004,,,74.9066161543569
3547,2003,2004,,,561.724330874106
3548,2003,2004,,,161.73673228584
3549,2003,2004,,,43.0984906819273
3550,2003,2004,,,80.1286603929969
3551,2003,2004,,,49.9219549318572
3552,2003,2004,,,336.646571582604
3553,2003,2004,,,114.952414786078
3554,2003,2004,,,140.183592293189
3555,2003,2004,,,240.68173251067
3556,2003,2004,,,237.005046609171
3557,2003,2004,,,164.356928434134
3558,2003,2004,,,207.23204094001
3559,2003,2004,,,263.355496645935
3560,2003,2004,,,241.094940375375
3561,2003,2004,,,246.487696100881
3562,2003,2004,,,243.076805070634
3563,2003,2004,,,253.21165890812
3564,2003,2004,,,453.195723240416
3565,2003,2004,,,326.869752295318
3566,2003,2004,,,160.690352147891
3567,2003,2004,,,132.510888207656
3568,2003,2004,,,109.78529315341
3569,2003,2004,,,23.6307259521567
3570,2003,2004,,,77.1690346544378
3571,2003,2004,,,350.849804408513
3572,2003,2004,,,233.23507830652
3573,2003,2004,,,273.726923550254
3574,2003,2004,,,237.070176075476
3575,2003,2004,,,373.5629899682
3576,2003,2004,,,442.927335554378
3577,2003,2004,,,55.6961951069269
3578,2003,2004,,,117.526955376226
3579,2003,2004,,,222.639451693049
3580,2003,2004,,,177.069910179857
3581,2003,2004,,,490.271867503211
3582,2003,2004,,,115.961518166633
3583,2003,2004,,,304.788374736911
3584,2003,2004,,,256.908341226688
3585,2003,2004,,,217.880351060514
3586,2003,2004,,,378.282586383985
3587,2003,2004,,,1186.12891844547
3588,2003,2005,00254998,Old River,826.006095788057
3589,2003,2005,,,497.830717225193
3590,2003,2005,,,1255.38302602396
3591,2003,2005,,,768.365799656794
3592,2003,2005,,,614.50828767966
3593,2003,2005,,,1428.9822913749
3594,2003,2005,,,884.258883310033
3595,2003,2005,,,1.76850798638326
3596,2003,2005,,,1995.48971290788
3597,2003,2005,,,2537.46659304771
3598,2004,2004,00226868,Larabee Creek,2036.59291333441
3599,2004,2004,00228058,Maple Creek,4612.9647021556
3600,2004,2004,00265348,Redwood Creek,3049.96609826338
3601,2004,2005,00255115,North Fork Elk River,6093.60643714044
3602,2004,2007,00235090,South Mokelumne River,9984.68015842445
3603,2005,2005,00267500,South Fork Salmon River,5644.16819978341
3604,1956,2007,00267200,Russian River,9359.93916237741
3605,1992,2007,01654949,Sacramento River,1257.51330739936
3606,1961,2004,00218079,Albion River,887.22985138044
3607,1967,2004,00224039,Garcia River,56.1959128767449
3608,1961,2004,00218079,Albion River,4493.09627149466
3609,1961,2004,,,1008.7943826044
3610,1967,2004,00224039,Garcia River,93.7644212336123
3611,1956,2007,00251974,Eel River,7857.79097007947
3612,1956,2007,,,599.036764652719
3613,1961,2004,00218079,Albion River,3229.69832450975
3614,1967,2004,00224039,Garcia River,42.4931760402942
3615,1956,2007,00251974,Eel River,2119.15638745559
3616,1967,2004,00224039,Garcia River,289.029923683621
3617,1916,2006,00256059,Malibu Creek,202.742024250374
3618,1920,2005,00249134,Santa Ynez River,1692.85996678397
3619,1935,2007,,,483.283084541994
3620,1956,2004,00233415,Anderson Creek,0.358566548740817
3621,1956,2005,00258743,Corte Madera Creek,2539.88964623249
3622,1959,2005,00270301,Carmel River,2930.50847061511
3623,1961,2004,01654964,South Fork Ten Mile River,1.06164745984578
3624,1965,2007,00268665,Van Duzen River,6842.24860147422
3625,1965,2007,,,366.049483687065
3626,1967,2005,00239744,Brush Creek,436.932993593268
3627,1980,2004,00220890,Chamberlain Creek,2853.34806260778
3628,1985,2004,00227311,Little North Fork Big River,3680.91699359288
3629,1985,2004,,,256.911260617315
3630,1985,2004,,,39.0241317098502
3631,1985,2005,00255305,"Sequit, Arroyo",155.940723963383
3632,1986,2004,00227313,Little North Fork Gualala River,1912.41381704378
3633,1986,2004,00228238,Mattole River,2991.70682818547
3634,1986,2006,00235062,South Fork Usal Creek,530.731103479587
3635,1986,2006,00236939,Usal Creek,1867.53433894281
3636,1988,2004,00237537,West Waddell Creek,95.108026933797
3637,1989,2004,00223983,Fuller Creek,1310.762551722
3638,1993,2004,00228118,Mark West Creek,172.103345796665
3639,1994,2004,00222333,Dewarren Creek,1737.56696094673
3640,1994,2004,00228167,Martin Creek,62.0871322396461
3641,1994,2004,,,362.475844293713
3642,1994,2004,,,1.55884604373016
3643,1994,2004,238770,"Seco, Arroyo",13491.1491729866
3644,1994,2005,00224576,Green Valley Creek,19.55901022792
3645,1995,2004,00217957,Ackerman Creek,5734.97647988789
3646,1995,2004,00229684,North Fork Indian Creek,7.53729694425784
3647,1996,2004,00222756,Dutch Bill Creek,424.022100934578
3648,1996,2004,00237225,Ward Creek,26.992608152432
3649,1998,1998,00267506,South Fork Smith River,6191.38482293906
3650,1998,2004,00217920,Mad River,7330.18334958869
3651,2001,2007,00249724,South Fork Trinity River,7709.35889029974
3652,2003,2005,,,0.900397005525
3653,2003,2005,,,1193.35703297218
3654,2003,2005,,,4590.05039584343
3655,2003,2005,,,4738.19398277909
3656,2003,2005,,,3858.78171755214
3657,2003,2005,,,614.854944497472
3658,2003,2005,,,2.57283692696348
3659,2003,2005,,,3235.99884127037
3660,2003,2005,,,6293.00623817395
3661,2003,2005,,,11624.7735369894
3662,2003,2005,,,11904.4106133041
3663,2004,2010,00218873,Bear River,5276.70141949521
3664,2004,2004,00226868,Larabee Creek,897.847026394514
3665,2004,2004,00228058,Maple Creek,5419.86653980884
3666,2004,2004,00255110,Napa River,11071.2136803995
3667,2004,2004,00265348,Redwood Creek,764.449097138402
3668,2004,2010,,,184.563385716085
3669,2004,2010,,,1098.71141695733
3670,2004,2010,,,143.462763037518
3671,2004,2010,,,831.294360708056
3672,2004,2005,00229693,North Fork Mad River,1198.92952585039
3673,2005,2005,00267500,South Fork Salmon River,3502.93933140823
3674,2005,2005,01654942,Scott River,1292.19272091048
3675,1956,2007,00251974,Eel River,8777.86938781353
3676,1967,2004,00224039,Garcia River,2377.48789178044
3677,1956,2007,00251974,Eel River,5785.09389841464
3678,1956,2007,00251974,Eel River,1089.11006319733
3679,1956,2007,00251974,Eel River,4039.053741634
3680,1956,2007,,,1184.21888391395
3681,1992,2007,01654949,Sacramento River,466.712321525537
3682,1956,2007,00251974,Eel River,8025.52027656799
3683,1992,2007,01654949,Sacramento River,1568.34619481856
3684,1957,2007,00235032,South Fork Noyo River,71.2985294285141
3685,1967,2004,00224039,Garcia River,699.092953716807
3686,1956,2007,00251974,Eel River,891.358850678729
3687,1957,2007,00235032,South Fork Noyo River,129.441810736263
3688,1967,2005,00224039,Garcia River,2733.33734254305
3689,1956,2007,00251974,Eel River,5910.4413672232
3690,1967,2005,00224039,Garcia River,3275.89384080687
3691,1952,2005,00224039,Garcia River,150.495213308097
3692,1956,2007,00251974,Eel River,3712.71651566463
3693,1957,2007,00235032,South Fork Noyo River,0.0422170592738376
3694,1916,2006,00256059,Malibu Creek,1124.70802610034
3695,1920,2005,00249134,Santa Ynez River,3932.61350134154
3696,1920,2005,,,1250.26350549181
3697,1920,2005,,,1540.57741854215
3698,1935,2007,,,1527.73473599155
3699,1956,2007,00251974,Eel River,1726.58644122164
3700,1959,2004,00224100,Gates Creek,29.2166217142745
3701,1959,2005,00270301,Carmel River,1531.37274911113
3702,1961,2004,00229655,North Fork Cottaneva Creek,85.061304104088
3703,1961,2004,01654964,South Fork Ten Mile River,7.80332236130907
3704,1964,2004,00235010,South Fork Gualala River,28055.5580291729
3705,1965,2007,00232281,Salmon Creek,1467.05903839361
3706,1966,2004,00225696,Howard Creek,25.6173271368835
3707,1967,2004,00224039,Garcia River,0.0466901495946288
3708,1967,2005,00239744,Brush Creek,106.249109035584
3709,1968,2004,00254619,Big Sulphur Creek,3922.90494299856
3710,1981,2005,00232397,San Francisquito Creek,17138.0757169548
3711,1983,2004,00227313,Little North Fork Gualala River,588.667163633959
3712,1986,2006,00236939,Usal Creek,713.456157627523
3713,1988,2004,00237537,West Waddell Creek,3.40901140943278
3714,1989,2004,00223983,Fuller Creek,610.847673717549
3715,1993,2004,00228118,Mark West Creek,58.6024225657153
3716,1994,2004,00222333,Dewarren Creek,21.2433451082908
3717,1994,2004,00228167,Martin Creek,3.41207842044082
3718,1994,2004,00254571,Aptos Creek,4517.84315596801
3719,1994,2004,,,94.3340221500551
3720,1994,2005,00224576,Green Valley Creek,55.9126668152973
3721,1994,2005,00232403,San Gregorio Creek,11549.4824828307
3722,1996,2004,00222756,Dutch Bill Creek,4.41358251993451
